outer_code,rs,pval,npts
RG7,0.8774836796513685,9.393687975030916e-32,96
BL0,0.8211757933742683,1.2537201548556161e-24,96
SK16,0.8283241447742093,2.1968896574905015e-25,96
PR9,0.9808733163316484,1.2934806826175652e-68,96
L33,0.7255930689530324,6.169090923184411e-17,96
SR5,0.8688863719861345,1.8520220023509425e-30,96
CA12,0.9167262976891953,3.128391877747542e-39,96
NE11,0.893202699033683,2.1514403983048076e-34,96
S72,0.9518473930999563,4.669516267130711e-50,96
BD9,0.8301619331418102,1.385782008864897e-25,96
S21,0.821976993709821,1.0354031689616678e-24,96
IP25,0.9262909446076915,1.2651337697138242e-41,96
CM19,0.06270673412242868,0.5438857777770973,96
LU6,0.7746396721652008,2.0681182572032518e-20,96
UB8,0.8270854671842475,2.987805057148182e-25,96
SP8,0.03355433846947588,0.745522587219175,96
EX23,0.8824919890007211,1.488892307587606e-32,96
CT5,0.9459222988369634,9.518967838097701e-48,96
ME3,0.9305832046142685,8.33611140878088e-43,96
GU3,0.8212850413607814,1.2215045930700371e-24,96
PO32,0.9085951502876571,2.060645894653072e-37,96
NE12,0.8792861967462666,4.8867092279295126e-32,96
NE63,0.9260904659499697,1.4306908476357919e-41,96
PR5,0.9475376257517573,2.3757450030504515e-48,96
CW6,0.9017336339084676,5.2622874780172704e-36,96
DN20,0.853275726206446,2.5132297334244186e-28,96
TS9,0.9575774850166783,1.3818501543732399e-52,96
YO60,0.7345357337139322,1.6380451623944915e-17,96
LN1,0.9119500268117163,3.8460058417241384e-38,96
LE15,0.7838994549671385,3.6341232790737175e-21,96
WV15,0.7879885537409123,1.6406312958948162e-21,96
WS9,0.8949954728793824,1.013082705111482e-34,96
B47,0.9226073411985128,1.1485871703726815e-40,96
RM17,0.829691628250851,1.5600295339012432e-25,96
BR5,0.9345836242231942,5.621176959799641e-44,96
TW12,0.92468282981768,3.3601869659930533e-41,96
RH17,0.911908840818412,3.9276692943336747e-38,96
MK13,-0.08590996856751888,0.4052643984994838,96
SN3,0.974552187706814,7.546980978372684e-63,96
EX4,0.9778349012358744,1.2335439862314114e-65,96
NE5,0.9529452068393807,1.6199855771952573e-50,96
DL2,0.8900570083943411,7.813035346927708e-34,96
TS21,0.9729341108912576,1.3183241238676795e-61,96
FY4,0.9697368421052631,2.3304304766961367e-59,96
L23,0.9548036592381792,2.544317638484756e-51,96
OL11,-0.02520407091220329,0.8074226950938611,96
YO51,0.9087924694676265,1.8702950207882866e-37,96
BD8,0.8472249540682799,1.4499566905451228e-27,96
NG15,0.9734871607944042,5.059376495513479e-62,96
CV3,0.9839967173262627,3.1866212938974475e-72,96
TF2,0.9278013486279574,4.952583308180521e-42,96
B12,0.8751784642863152,2.134826752946342e-31,96
WR2,0.714978041723453,2.786997640137501e-16,96
WR5,0.9156659209488118,5.530851097728067e-39,96
CV32,0.9655004021399727,9.991649044008965e-57,96
B95,0.9212768297062135,2.4807151122037696e-40,96
PE37,0.7942008347226563,4.736635341886444e-22,96
CM24,0.7677400783900017,7.1674680080281e-20,96
RM5,0.745254449779901,3.10984002777159e-18,96
RH4,0.9108605342555732,6.68188642643915e-38,96
TN31,0.9482348158876407,1.2874050672903446e-48,96
PO2,0.5165208960791999,7.163028363894417e-08,96
SL5,0.9359043927587763,2.2224046286366583e-44,96
PL5,0.7549232726816512,6.460960423214968e-19,96
TA22,0.9263170772380601,1.2449828086407244e-41,96
CW9,0.975959304930468,5.378235615614937e-64,96
DL15,0.7351924773226032,1.4829237769468023e-17,96
M13,0.9129404113095775,2.3132776431655747e-38,96
OL2,0.6473810057042905,1.0225543923741186e-12,96
OL8,0.7861822923883489,2.3361955951087082e-21,96
L17,0.9614436348439154,1.6924196096115185e-54,96
NE39,0.8998497636489328,1.228690584306276e-35,96
YO23,0.30293287080900383,0.002699160318062685,96
BD20,0.7886635176342249,1.436375648554592e-21,96
HR4,0.8548832889787447,1.5569049713478965e-28,96
B98,0.8624295029526746,1.5184292558323553e-29,96
WR4,0.8796285653521562,4.3111772169541356e-32,96
WR6,0.906719393224464,5.122096050568857e-37,96
B37,0.933130307731032,1.5263744237616593e-43,96
NG17,0.9815381276550209,2.4900991606387586e-69,96
PE2,0.6814682682486385,2.1441127054112776e-14,96
PE6,0.4954285869770378,2.868361774754833e-07,96
CO9,0.8381270207930422,1.7614064631364107e-26,96
SG5,0.9364749929645227,1.479290640620681e-44,96
LN5,0.810373244333063,1.512117065476646e-23,96
N8,0.85722424768576,7.671717918898798e-29,96
TW4,0.4738045184880144,1.0833408421493063e-06,96
SW17,0.35927506094092454,0.0003245677399277347,96
CT1,0.9505790590599266,1.5390623347882926e-49,96
PO4,0.9277078609336227,5.2516787288947734e-42,96
DH3,0.8904888191375236,6.560701965982163e-34,96
OL16,0.9136845821209019,1.572514734511823e-38,96
BB6,0.03758572296616199,0.7161807667531362,96
LA17,0.7385272975313142,8.906986187070718e-18,96
DL9,0.23068628770193522,0.02374454200539807,96
S81,0.9306488151807829,7.98593097710829e-43,96
DN2,0.9681103997905166,2.6292068430603916e-58,96
HD8,0.9611090764459466,2.5207280368003153e-54,96
WF8,0.95105061119183,9.914803599337312e-50,96
CV9,0.7968121549669767,2.774084094960753e-22,96
NR32,0.6823034676212381,1.9376873758411332e-14,96
NR8,0.8784315857464823,6.670257556513833e-32,96
NR28,0.9507075930281547,1.3658014608228732e-49,96
PE34,0.6603211250648797,2.5006057944951243e-13,96
SS12,0.4464189427285655,5.142902476991764e-06,96
NN6,0.9200278105269147,5.048809931009972e-40,96
EN8,0.6975976019279703,2.8556491114548413e-15,96
WS6,0.9002350258973403,1.0344930985562038e-35,96
RM3,0.7957717821104102,3.436322589960104e-22,96
UB4,0.9079896110847188,2.770684512796329e-37,96
SW2,0.801408073734182,1.0613187224388947e-22,96
SE4,0.9254795304418003,2.0767327143924404e-41,96
SN14,0.9063044736788368,6.248724601000021e-37,96
BA12,0.8212719640900875,1.2253179846832567e-24,96
BS24,0.888106579506737,1.7045589907287907e-33,96
BA22,0.947677929347449,2.1015783834850685e-48,96
RH6,0.8981676493381348,2.5831050474250496e-35,96
BH17,0.3719362278448316,0.00019051583968731335,96
TS24,0.9506711250294966,1.4129212596905552e-49,96
M29,0.8896560851854075,9.182892243373409e-34,96
L32,0.9566355688024457,3.795816977353102e-52,96
L12,0.9718554898022613,8.072101497883504e-61,96
CW4,0.9742972355159306,1.1987530495991016e-62,96
CW1,0.9183114259041557,1.3157536242044402e-39,96
S66,0.970835396355729,4.203415994667345e-60,96
BD13,0.5660042066876275,1.8593496650079176e-09,96
LS11,0.9412738270313191,4.121870899514354e-46,96
LE12,0.9491179403225651,5.852426345138769e-49,96
SY11,0.9408086167564106,5.908415653344165e-46,96
ST15,0.9553336160762949,1.4794907944161942e-51,96
LU3,0.9526955307281975,2.0655369921136143e-50,96
IP31,-0.3267111166040977,0.0011588975143599944,96
CM6,0.9227571005989538,1.0523220868748716e-40,96
N20,0.9227341337630823,1.0665558987771584e-40,96
TW9,0.9160271177639788,4.558930485059528e-39,96
RH9,0.7292034849321513,3.6346713119605697e-17,96
RH12,0.8063837871602259,3.644270893037445e-23,96
MK6,0.21892987746339604,0.03211012234694842,96
RG18,0.8682481824945761,2.291383562068224e-30,96
BS2,0.769257380497601,5.473519093678173e-20,96
BA11,0.7159082047507992,2.448720752115176e-16,96
WN3,0.9082307462746475,2.463144216263462e-37,96
BB9,0.9266669833778717,1.0035703810371572e-41,96
L21,0.9553569009728863,1.4444462457226605e-51,96
L1,0.851147822606132,4.696101914895786e-28,96
SY14,0.9192512917839972,7.807823583662017e-40,96
DN9,0.7840498667573332,3.53043250247387e-21,96
S71,0.549044344113782,6.949894115863393e-09,96
HU10,0.5332808800671379,2.2200666005406903e-08,96
S18,0.9740123651826692,1.999372392753772e-62,96
PE25,0.9120036897704211,3.7420872921335784e-38,96
TF7,0.8499938962774835,6.5645951534804785e-28,96
B74,0.9226793475348432,1.1012737232978695e-40,96
B35,0.8992840668675475,1.5797977418450654e-35,96
WR15,0.2821820825135843,0.005345589957394926,96
LU4,0.7801486749663007,7.424938773846965e-21,96
IP33,0.8794392146268151,4.6207686458968556e-32,96
KT6,0.5018804835637698,1.8950236705939774e-07,96
BR2,0.9569673319214519,2.6659739397605003e-52,96
DA17,0.5387727707239813,1.491330841078587e-08,96
GU24,0.8891172660166664,1.1398427444239229e-33,96
TW20,0.7582997883049377,3.6684715700415703e-19,96
RG1,0.9274433402755021,6.196829952136456e-42,96
PL16,0.5264163880368076,1.4546774004666154e-06,74
NE10,0.9712487369496393,2.1694118317469278e-60,96
NE32,0.9318931752081517,3.5102500343571083e-43,96
M7,0.9514614469040295,6.735308918609845e-50,96
CA6,0.3292634763446248,0.0010540169303181995,96
LA4,0.8401847157111884,4.1229699615847713e-25,90
YO31,0.8523827412877721,3.271066540868502e-28,96
HU1,-0.44099252814777035,6.89346096311754e-06,96
DN11,0.9609699026392076,2.972032976099632e-54,96
NG19,0.39732628862984853,6.11560838040049e-05,96
WV12,0.8279459425056136,2.413769450790635e-25,96
DE15,0.9425062834094486,1.5651727167800899e-46,96
B77,0.6404378929603184,2.118093551539763e-12,96
IP4,0.8105068622170559,1.4676905919635632e-23,96
SS0,0.8253100512202111,4.623014615500627e-25,96
WD6,0.9296685037368696,1.5097881007992358e-42,96
SE18,0.8818863458779699,1.8686121186342315e-32,96
SW18,0.9202057853311739,4.565861155138853e-40,96
GU1,0.9498930039946387,2.8959286808815437e-49,96
TN38,0.882639012085137,1.408744324309689e-32,96
ME16,-0.15575413312963987,0.1296848022024079,96
RG27,-0.6538328526815295,5.110112785291762e-13,96
GL54,0.9283245898291244,3.561754558457492e-42,96
BS14,0.8163600302221906,3.8819798570665044e-24,96
SN11,0.7056229981317391,9.958252770125196e-16,96
EX31,0.9009431247011165,7.526733036298518e-36,96
TQ10,0.8703573741758523,1.1289911416300627e-30,96
M6,0.9499854176970162,2.6609277883890947e-49,96
CH46,0.9286632375412108,2.873588331361774e-42,96
CA5,0.8743916356608677,2.814757391150602e-31,96
LA2,0.9149132487361774,8.25057280269852e-39,96
LS1,-0.672833498159134,5.989848411102003e-14,96
DN4,0.9531050764515876,1.3856166741735565e-50,96
DN34,0.5211752898089979,5.2067136404189375e-08,96
NG16,0.9579174766071838,9.541289777290515e-53,96
LN7,0.5027632294431226,2.0804392254870568e-07,95
CV21,0.9825316997086719,1.891644416195071e-70,96
PE36,0.7321671394728037,4.964155713742952e-09,47
CO5,0.9000288259030198,1.1343689169028997e-35,96
HP1,0.9019351173067159,4.801174224736317e-36,96
E13,0.0997666753406973,0.3334838285023244,96
W3,0.8887539896779616,1.317821627132665e-33,96
ME7,0.007210054744854589,0.9444170667385281,96
BN16,0.842042791985828,6.130419152301282e-27,96
TN25,0.9469518164681694,3.9498680669598574e-48,96
SP10,0.9339980335686049,8.429893344973971e-44,96
OX12,0.9430421182100658,1.0205232896828477e-46,96
RG14,0.9613703341212475,1.84733794230572e-54,96
DT10,-0.5270729477036449,3.4515753111821346e-08,96
CW3,0.9520172818311647,3.9703585460203677e-50,96
DH1,0.9701028900310628,1.3263927215593593e-59,96
BL2,0.965289906883284,1.323444374921633e-56,96
NE41,0.9634199303176971,1.4933758608437248e-55,96
DL11,0.8674727460260664,2.9633628195350753e-30,96
HD6,0.8804357041413354,3.203618789752515e-32,96
LS22,0.85458676754132,1.701417296589747e-28,96
CV23,0.8856014989433713,4.546202728136431e-33,96
B34,0.9470981841691671,3.480602144424282e-48,96
B75,0.6332870987210708,4.399197279719087e-12,96
B36,0.9058290496804762,7.838498683988745e-37,96
IP23,0.9068746867358722,4.753654888457654e-37,96
NR35,0.9142514142286848,1.1692052991138164e-38,96
NR4,-0.8015533641917517,1.029145971269281e-22,96
NN29,0.8630129572860724,1.2610987863634019e-29,96
ST10,0.8512323825034726,4.581726124731893e-28,96
TF5,0.574586902671073,9.26958862285248e-10,96
UB2,-0.10896401110533022,0.29060745331190807,96
W11,0.8950583182786962,9.86442860375069e-35,96
KT3,0.7191348084374926,1.5568687193165554e-16,96
SW20,-0.5023976998601876,1.8324091994244953e-07,96
RH10,0.9383221820012035,3.8578062134370314e-45,96
RH7,0.07380995835289028,0.4748010862521562,96
TN35,0.9596049706821885,1.449019434004238e-53,96
HP5,0.45347161299392413,3.4878459319990344e-06,96
GU10,0.9184008495572284,1.2523563999206541e-39,96
GU17,-0.35312431158234353,0.0004171631762845923,96
M23,0.9295459403785116,1.6338612444702952e-42,96
L40,0.9370127079898273,1.0045309778581293e-44,96
S2,0.9577856455797852,1.1018814622365127e-52,96
WR12,-0.01240706588320892,0.904502083400347,96
WV6,0.259889918085181,0.010553829451324284,96
NG6,0.8957619045298343,7.311449492575796e-35,96
ST2,0.9695697445091876,3.0072626596931913e-59,96
ST3,0.9838170362206496,5.363665664588173e-72,96
CR0,0.9410567796551141,4.8776586262843615e-46,96
SE8,0.8308581410821043,1.162143718788765e-25,96
GL5,0.9220235293624611,1.6129912410533288e-40,96
GL52,0.9390076408420539,2.3180886133430895e-45,96
BS6,0.8425943539320967,5.271391413502151e-27,96
BS23,0.9079958491517118,2.762275467147026e-37,96
BS35,0.8959300576995995,6.80424992072755e-35,96
DL17,0.7502526579848126,1.3926544597487972e-18,96
TS14,0.9700721601836056,5.759239089203176e-59,95
TS13,0.9523709414005253,2.827261758618576e-50,96
CA20,0.9017458666935226,5.233099337397417e-36,96
BD16,0.8541303516983103,1.9497534346444814e-28,96
S17,0.5032405554266286,1.7345682740862386e-07,96
LE16,0.8910367285620435,5.250777997360888e-34,96
B31,0.820357861102461,1.5226519203845778e-24,96
TF13,0.7722678404281248,3.186159831665829e-20,96
DY14,0.9329462517027698,1.7294449494411652e-43,96
PE28,0.7067748734014533,8.536042118206923e-16,96
PE38,-0.31760544535086754,0.0016149876462103864,96
NR17,0.9068212187420902,4.877489934818346e-37,96
SS5,-0.547650297106628,7.720367707891588e-09,96
IG11,-0.5584950709859847,3.3639935105738113e-09,96
E15,-0.14069155435330613,0.17154893365357188,96
N15,-0.5324977028714566,2.3483193606909474e-08,96
TN32,0.7257369991200716,6.041317483399768e-17,96
ME12,0.6502436661771074,7.532039982434392e-13,96
CT2,0.9359009174449199,2.2278953153375148e-44,96
SO31,0.9196015864288212,6.417307208035954e-40,96
HP7,0.9169351646954437,2.793750010502949e-39,96
BS21,0.9360898312400342,1.9478435141901657e-44,96
TA21,0.956949937659976,2.7160089820985235e-52,96
TA14,0.3874879485348616,9.60399285118009e-05,96
BH22,0.9221774577280576,1.4752390136682913e-40,96
SK13,0.9596036327108448,1.4512323096716991e-53,96
CA17,0.5550502152102815,4.393973544356773e-09,96
WA15,0.9373766424208994,7.715315790248778e-45,96
S36,0.9631340312522529,2.1391214454314242e-55,96
S73,0.9390654993567535,2.2199373405187866e-45,96
HG3,0.9262611715646039,1.2884803507360636e-41,96
YO10,0.9187288105169584,1.0443880634166705e-39,96
HU7,-0.1829662839421882,0.07437371549062795,96
NG2,0.9695025383966712,3.330693992328912e-59,96
S43,0.9514133108616575,7.048683875163811e-50,96
SK22,0.9299844349943749,1.2308819479332642e-42,96
PE11,0.5604698957324578,2.8824173349319713e-09,96
ST8,0.9628064574796806,3.217678486493769e-55,96
WS7,0.8325103776904738,7.628943263582791e-26,96
CB21,0.7437048678217031,8.46080685943306e-13,66
NR26,0.9630511392457667,2.372760868839768e-55,96
IG6,0.7335818039100358,1.8917238047671912e-17,96
WD19,0.5922750575360394,2.0691862117965145e-10,96
TW3,-0.44017363609264615,7.201924594751266e-06,96
NW1,0.8979519862018717,2.83862124656571e-35,96
BN12,0.90324549853549,2.6314890921705756e-36,96
RH20,0.8792463198497441,4.958431626348344e-32,96
DA3,0.8901979137812203,7.38069809666113e-34,96
ME10,0.8801077076338801,3.615398058360423e-32,96
TN29,-0.6819166878658182,2.030773010743229e-14,96
PO37,0.845103287709573,2.6331435467601637e-27,96
BS34,0.8988255730806646,1.934639895053618e-35,96
PL2,0.9056329913302974,8.60352988594537e-37,96
GL56,0.7103960113188287,5.232907697606967e-16,96
BH31,0.9471649373087988,3.285123523740635e-48,96
BH4,0.9353278714204921,3.3402775216672654e-44,96
EX7,0.8937438757592049,1.7163686964674579e-34,96
BL9,0.9536311997979662,8.252925015774661e-51,96
FY5,0.9056860996748519,8.389382262903077e-37,96
WA9,0.9729918543492961,1.1939892847196316e-61,96
L69,-0.4672398314262972,1.5932771761693145e-06,96
CA10,0.8083022469926803,2.3934078798707666e-23,96
YO11,0.9613388956591399,1.917954586887542e-54,96
S10,0.9691870482043099,5.363826258234803e-59,96
LS20,0.9447035096075602,2.638016769135959e-47,96
DY3,0.6660291042426337,1.3140465165986938e-13,96
MK16,0.5316949461135055,2.4871038395383254e-08,96
MK14,-0.36645017131458874,0.0002406328754651956,96
NN1,0.967030209397291,1.2275725603869067e-57,96
PE10,0.9362299577498074,1.7626442335840957e-44,96
E11,0.7458864065581327,2.812377840992881e-18,96
DA7,0.9148073919145133,8.725360780592096e-39,96
BS26,0.9248285607163855,3.078286717248772e-41,96
BN21,0.9804630405727217,3.4747428655552483e-68,96
GU5,0.6030428222905188,7.936967914940749e-11,96
PO3,0.9084280640365452,2.236519086976883e-37,96
BH25,0.8751648993083745,2.145061086930274e-31,96
GU11,0.9127677476799007,2.5287606497598937e-38,96
WA6,0.9431661337248863,9.238008103428004e-47,96
M43,0.9247648069540145,3.198647460042465e-41,96
L20,0.981833103344728,1.1758782950842215e-69,96
NE49,0.8073663355062032,2.94001651736076e-23,96
YO25,0.9224790166650434,1.2378763146471952e-40,96
HU12,0.8836316530244765,9.676950274960835e-33,96
YO21,0.9618172018682878,1.0801862093446256e-54,96
HU5,0.9240583174571856,4.881776797506595e-41,96
LS25,0.9668805451345923,1.5135903570046935e-57,96
LS14,-0.47739520015725306,8.742802388635676e-07,96
B10,0.8547767374635675,1.607400097779112e-28,96
B90,0.05772556786329099,0.5764006613184496,96
B27,0.8474863672779057,1.3463459849513317e-27,96
IG10,0.948279779703937,1.2371675582093154e-48,96
EN7,0.6280408200003951,7.431681388568358e-12,96
NG33,0.9271661138784739,7.365491101824931e-42,96
ST13,0.7077356127107133,7.502193209170123e-16,96
ST11,0.8752870213783127,2.0546222333238023e-31,96
WC1B,0.8189098788298487,2.1427391278401714e-24,96
RM1,0.9459697770648221,9.144034796994808e-48,96
GL3,0.9633292307245678,1.6742268148201704e-55,96
TQ2,0.9756269607167705,1.0176454578447286e-63,96
ME8,0.942493887464463,1.5806583711916088e-46,96
SO20,0.9484729816527867,1.0422562627573074e-48,96
BL6,0.05384469317580808,0.602342086354334,96
M38,0.47222373111364047,1.1896637517394917e-06,96
PR3,0.9505251342576926,1.61799010784018e-49,96
NE34,0.6624660451988783,1.9667628539129413e-13,96
S75,0.5813835978664623,5.265197969339703e-10,96
YO42,0.9411238061070183,4.630861335295889e-46,96
LS4,0.8903743521653154,6.872158220132206e-34,96
B33,0.9665318082276675,2.4566786492172572e-57,96
DE1,0.9671695848183152,1.0091621748067803e-57,96
CB25,0.9236372768568688,6.268446019379181e-41,96
CO13,0.42827249743188656,1.3435699709671875e-05,96
SS4,0.6735985353349597,5.476336731688803e-14,96
NN17,0.9442174195152871,3.935878876071383e-47,96
MK3,0.7995143535564461,1.5815809132835653e-22,96
DE14,0.9737207122224254,3.355878069001492e-62,96
N11,-0.7071965599581936,8.066309668763733e-16,96
GL55,0.9102564186332641,9.048868051679333e-38,96
PL9,0.9343792518236828,6.477901671792866e-44,96
EX18,0.8649605848804814,6.742709700205207e-30,96
BN18,0.9433473405648478,7.983916046567288e-47,96
KT15,0.8224114608812731,9.329910969164267e-25,96
BH20,0.8538764942997871,2.102820568371496e-28,96
BH12,0.9092210198092281,1.5141155298820789e-37,96
OL6,0.8756939334480601,1.7793268961634753e-31,96
CH61,0.761401389308366,3.0656674129733392e-09,43
CH4,0.9187931613878069,1.0077393286612248e-39,96
M31,0.9252551977376201,2.379356746263696e-41,96
DL10,0.9775565158666855,2.203793613974107e-65,96
DL8,0.9531658024269162,1.305574081870176e-50,96
PE12,0.9365197250451471,1.4326047693657823e-44,96
SS16,0.7842719659735283,3.3825640624602503e-21,96
CM23,0.9007847421440568,8.083337691290162e-36,96
RM14,0.9448984992155275,2.244563737670841e-47,96
N4,0.7944747420671233,4.479770403718968e-22,96
SW19,0.9383329830954192,3.827140532104225e-45,96
DA6,0.71360595139521,3.3699813203722924e-16,96
GU23,0.9043599242947432,1.5673226485571573e-36,96
PO20,0.9622716378761095,6.217777279194485e-55,96
BN42,0.8843752460035107,7.287676079378665e-33,96
SO18,0.9568458288127467,3.035248365993686e-52,96
PO36,0.9182133568030484,1.3888856701844469e-39,96
SN6,0.4349622037211593,9.490525922021084e-06,96
GL4,0.9266674806533611,1.003262228089656e-41,96
TA10,0.8333350307776491,6.172803442466007e-26,96
TR14,0.9536754433249001,7.898868582959164e-51,96
NE26,0.968535713759512,1.4124817855251591e-58,96
YO8,0.9390184349539318,2.2994611994193087e-45,96
YO41,0.5219446865516251,4.936998213614918e-08,96
HU13,0.8199241013947397,1.6872737926965037e-24,96
HU3,0.8929410768557948,2.39869068501094e-34,96
NG7,0.9399783639088319,1.1154001518105739e-45,96
S45,0.937331918461771,7.970308461299144e-45,96
WR13,0.8951698808738322,9.408266629234083e-35,96
B32,0.8922153456136389,3.238858965536592e-34,96
B62,0.9280876854683598,4.1363671865444166e-42,96
B72,0.941133381353086,4.5966160469772605e-46,96
CM22,0.22613915945589394,0.026728415914494333,96
AL8,0.895498702908016,8.180290887184095e-35,96
RM2,0.9185453035939437,1.1561957664439759e-39,96
N5,0.6386083991019638,2.5582677534699993e-12,96
SM3,0.8994702894285117,1.4545844063874322e-35,96
CT6,0.9641373464717953,5.984266671588733e-56,96
SO32,0.8610264225017273,2.3649648025249272e-29,96
SO43,0.8951515358558568,9.481835438965084e-35,96
SP2,0.6213887241249384,1.4247150855446673e-11,96
L39,0.8200766444163778,1.6274953179712789e-24,96
HG2,0.9234139678938561,7.153133041250515e-41,96
S61,0.9558900830332222,8.313410520178338e-52,96
WV10,0.6220763233805732,1.3329760104569612e-11,96
PE14,0.9245132652932437,3.720018807680595e-41,96
CO16,-0.7276618460988431,4.560562955912475e-17,96
N16,0.8980544169002124,2.71432644890314e-35,96
SW5,0.35557741408405,0.00037765578161196326,96
ME13,0.8056204698268985,4.302252082817292e-23,96
TN19,0.9104728790849731,8.119210613712894e-38,96
GU22,0.7752395940209139,1.8524207577368428e-20,96
RH5,0.837955065826271,1.843776016022809e-26,96
OX49,0.6434202306754321,1.5527046442201099e-12,96
TS26,0.9451387221185302,1.8380706938672495e-47,96
M32,0.8595564872722075,3.742669450474617e-29,96
LA5,0.9031358838220086,2.7681469136826514e-36,96
L11,0.8688232721211174,1.891510254609985e-30,96
NE65,0.9598985340146863,1.0354308443856329e-53,96
HU16,0.9015906439749277,5.6154827541364355e-36,96
WR14,0.8613325831238151,2.1479051444783559e-29,96
B26,0.9622651110137291,6.267596260216365e-55,96
NG4,0.5994757032137339,1.0945305480907621e-10,96
NR7,0.9685764091073639,1.330361233480128e-58,96
N19,0.303696067708547,0.002629665792846032,96
UB7,0.7850343059291022,2.9194295825114915e-21,96
TA19,0.9649638660023997,2.0384559680371626e-56,96
PL20,0.6370086517625995,3.01440812003279e-12,96
ME14,0.9449260028813327,2.193901996446777e-47,96
TN5,0.9093825680215327,1.397828984923852e-37,96
OX15,0.7898029989672706,1.1463220947720576e-21,96
SO30,0.9641725874533819,5.718653489625175e-56,96
BH18,0.9587417000431522,3.8377975354482273e-53,96
NE71,0.9344954482781562,5.976292812961364e-44,96
LA22,0.7833433427841834,4.0438386652330685e-21,96
BD4,0.87549767744584,1.9072855404159896e-31,96
YO26,0.8957101839453556,7.47474551963457e-35,96
LS10,0.914502175770528,1.0248702288848857e-38,96
LE67,0.9784145825908463,3.5970886272434785e-66,96
NN11,0.9680543687050263,2.851681519731327e-58,96
B42,0.44490265199557527,5.584437408225611e-06,96
B28,0.9078805029391936,2.921872054741393e-37,96
SY2,0.7404194189743134,6.646882075788597e-18,96
NR16,0.8822408255613823,1.6362216152785035e-32,96
IP26,0.7781305186247782,1.0842887555531237e-20,96
CO14,0.953057598223729,1.4515209956068037e-50,96
E6,0.8401865198325266,1.0146522388581558e-26,96
DA1,0.7881387833300917,1.5928580242407513e-21,96
BN13,0.6835983348761903,7.74042282165028e-13,84
BN26,0.9677966332500997,4.135819242260079e-58,96
OX11,0.9455053534184508,1.352623556103822e-47,96
BA1,0.9658767197455796,6.01874849182817e-57,96
GL53,0.8215400086904711,1.1494230955009523e-24,96
DT6,0.9209518742992395,2.987836263557912e-40,96
DL12,0.9526948892545476,2.066823310488109e-50,96
DH4,0.7392013566132611,8.027370499068285e-18,96
BL7,0.9087190849848701,1.938992246489948e-37,96
OL9,0.46167672197305,2.1956426547885933e-06,96
B76,0.6677203789989806,1.0830226524554168e-13,96
CO10,0.9283020660385548,3.6128439706675346e-42,96
MK10,-0.3862066199662912,0.00010174857063738367,96
NN7,0.9269085076630094,8.642872682304976e-42,96
SG6,0.96000352699455,9.176056819355971e-54,96
PE23,0.6104122941811535,4.034327457584997e-11,96
LE2,0.9556833673806859,1.0307366512861134e-51,96
SE13,0.9454682340854541,1.3954139352687662e-47,96
SE12,0.8850219603468127,5.685853936749162e-33,96
TA8,0.9283449377100716,3.5162080112985064e-42,96
BS30,0.9461525423421695,7.830865505743657e-48,96
SO22,0.9200633501645433,4.948543999708502e-40,96
LA9,0.9830741841175866,4.347511977720381e-71,96
B30,0.9639612449079129,7.503160600048949e-56,96
DE74,0.915575211466549,5.8051105685296124e-39,96
IP19,0.89094177146225,5.457881482073974e-34,96
NR20,0.8975646818897837,3.360833419945391e-35,96
IP21,0.38415753095576133,0.00011153638928854135,96
CO3,0.9059469065796416,7.4110236462127024e-37,96
SS1,0.9143826098112674,1.0913770276908709e-38,96
LU7,0.8946179677542543,1.1885252094497815e-34,96
EN11,0.9342498831942776,7.084829385368475e-44,96
N1,0.8497690485930032,7.005053834588101e-28,96
HA1,0.9579136574165897,9.581231870486743e-53,96
BR3,0.9567069326505567,3.5188365601669906e-52,96
SP4,0.29982941176873656,0.002999074740005743,96
TR10,0.9377053852943835,6.070627502834156e-45,96
TR5,0.9182360521130324,1.371616103788328e-39,96
CT9,0.9558664939618525,8.520330366283807e-52,96
RG26,0.8048577841218176,5.0746224455260723e-23,96
SO52,0.8647601897593405,7.194607705131483e-30,96
M27,0.9706214499063858,5.897543864128373e-60,96
LA1,0.9216656436889454,1.983647739689719e-40,96
YO15,0.9134551473323772,1.7718967834268897e-38,96
YO13,0.5288854843626924,3.0370929075934434e-08,96
BD2,0.5879220946271987,3.0179749662591215e-10,96
WS3,0.9388927513007224,2.5257216091648535e-45,96
B9,0.9008498785868883,7.849725539684512e-36,96
CM9,0.8935989827482169,1.8236119389344614e-34,96
RM18,0.16971834590321921,0.09830510098172328,96
RM16,0.9567063457192155,3.5210318869514844e-52,96
SG11,0.47731296992880495,8.786075696304156e-07,96
SG4,0.9267975062166748,9.25780906082882e-42,96
HP23,0.6226768341434407,1.2575342669669337e-11,96
LE17,0.9305488206319625,8.525574551656414e-43,96
ST9,0.9370226685459236,9.973226607448911e-45,96
HA8,0.8547728537527302,1.609270445072218e-28,96
IG2,0.20920050872019733,0.04079761243041649,96
HA7,0.37499957701962744,0.00016691992960333294,96
SE1,-0.1393607460988813,0.17567816833411817,96
GL6,0.9124662144451131,2.9530105643956624e-38,96
BA9,0.8525573270698499,3.1072159456588285e-28,96
BA7,0.8852377978173819,5.2321041753508556e-33,96
DA2,-0.32748668923773416,0.0011260660209241212,96
TN9,0.955794528761242,9.183205096993818e-52,96
GU16,-0.12115580303255284,0.23964811859320737,96
